Flat profile:

Each sample counts as 0.001 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.01       6/6           _lv_demo_music_list_btn_check [227]
[290]    0.0    0.00    0.01       6         lv_obj_scroll_to_view [290]
                0.00    0.00       6/2794        lv_obj_update_layout [42]
                0.00    0.00       6/6           scroll_area_into_view [330]
-----------------------------------------------
                0.01    0.00     761/761         lv_obj_refr_size [45]
[291]    0.0    0.01    0.00     761         lv_clamp_height [291]
-----------------------------------------------
                                3240             lv_obj_get_style_prop <cycle 2> [29]
[292]    0.0    0.01    0.00    3240         apply_color_filter <cycle 2> [292]
                                3240             lv_obj_get_style_prop <cycle 2> [29]
-----------------------------------------------
                0.00    0.00       1/3           create_icon_box [234]
                0.00    0.00       1/3           create_title_box [226]
                0.00    0.00       1/3           create_handle [243]
[293]    0.0    0.00    0.01       3         lv_obj_set_flex_align [293]
                0.00    0.00       3/3           lv_obj_set_style_flex_main_place [371]
                0.00    0.00       3/3           lv_obj_set_style_flex_cross_place [370]
                0.00    0.00       3/3           lv_obj_set_style_flex_track_place [372]
                0.00    0.00       3/9           lv_obj_set_style_layout [301]
-----------------------------------------------
                0.00    0.00     144/3170        draw_bg_img [80]
                0.00    0.00     295/3170        draw_main [49]
                0.01    0.00    2731/3170        draw_img <cycle 1> [20]
[294]    0.0    0.01    0.00    3170         lv_draw_img_dsc_init [294]
-----------------------------------------------
                0.01    0.00     774/774         _ntoa_long [279]
[295]    0.0    0.01    0.00     774         _ntoa_format [295]
                0.00    0.00     774/774         _out_rev [385]
-----------------------------------------------
                0.00    0.00       1/1392        auto_step_cb [130]
                0.00    0.00     671/1392        lv_obj_area_is_visible [120]
                0.00    0.00     720/1392        lv_refr_area_part [7]
[296]    0.0    0.01    0.00    1392         lv_disp_get_layer_top [296]
-----------------------------------------------
                0.00    0.00       1/117         create_spectrum_obj [277]
                0.00    0.00       2/117         lv_bar_constructor [442]
                0.00    0.00       2/117         lv_slider_constructor [463]
                0.00    0.00       2/117         lv_disp_drv_register [222]
                0.00    0.00       5/117         create_cont [214]
                0.00    0.00       6/117         album_img_create [199]
                0.00    0.00      47/117         lv_img_constructor [317]
                0.00    0.00      52/117         lv_label_constructor [164]
[297]    0.0    0.00    0.00     117         lv_obj_clear_flag [297]
                0.00    0.00     234/1594        lv_obj_is_layout_positioned [215]
                0.00    0.00       3/67747       lv_obj_get_scrollbar_area <cycle 1> [67]
                0.00    0.00       6/6304        lv_obj_invalidate_area [102]
-----------------------------------------------
                0.00    0.00       4/15          lv_anim_start [181]
                0.00    0.00      11/15          anim_timer [68]
[298]    0.0    0.00    0.01      15         scroll_y_anim [298]
                0.00    0.01      15/15          scroll_by_raw [299]
                0.00    0.00      15/10665       lv_obj_get_scroll_y [260]
-----------------------------------------------
                0.00    0.01      15/15          scroll_y_anim [298]
[299]    0.0    0.00    0.01      15         scroll_by_raw [299]
                0.00    0.00      11/67747       lv_event_send <cycle 1> [108]
                0.00    0.00      11/5718        lv_obj_invalidate [101]
                0.00    0.00      11/286         lv_obj_move_children_by [318]
                0.00    0.00      11/98          lv_obj_allocate_spec_attr [420]
-----------------------------------------------
                0.00    0.00     836/836         _lv_disp_refr_timer [4]
[300]    0.0    0.00    0.00     836         _lv_draw_mask_cleanup [300]
                0.00    0.00     589/1991        lv_mem_free [280]
-----------------------------------------------
                0.00    0.00       2/9           lv_obj_set_grid_dsc_array [326]
                0.00    0.00       3/9           lv_obj_set_flex_align [293]
                0.00    0.00       4/9           lv_obj_set_flex_flow [311]
[301]    0.0    0.00    0.01       9         lv_obj_set_style_layout [301]
                0.00    0.01       9/774         lv_obj_set_local_style_prop [70]
-----------------------------------------------
                0.00    0.00       1/9           create_ctrl_box [147]
                0.00    0.00       1/9           create_handle [243]
                0.00    0.00       1/9           _lv_demo_music_main_create [98]
                0.00    0.00       3/9           auto_step_cb [130]
                0.00    0.00       3/9           create_title_box [226]
[302]    0.0    0.00    0.01       9         lv_obj_set_style_text_font [302]
                0.00    0.01       9/774         lv_obj_set_local_style_prop [70]
-----------------------------------------------
                0.00    0.01     130/130         lv_obj_construct [150]
[303]    0.0    0.00    0.01     130         lv_obj_constructor [303]
                0.00    0.00     252/406245      lv_obj_get_style_prop <cycle 2> [29]
                0.00    0.00     126/9758        lv_obj_get_scroll_left [119]
                0.00    0.00     126/11382       lv_obj_get_scroll_top [285]
-----------------------------------------------
                0.00    0.00     720/1440        draw_buf_flush [22]
                0.00    0.00     720/1440        lv_refr_area_part [7]
[304]    0.0    0.01    0.00    1440         lv_disp_get_draw_buf [304]
-----------------------------------------------
                                                 <spontaneous>
[305]    0.0    0.01    0.00                 lv_group_get_editing [305]
-----------------------------------------------
                                                 <spontaneous>
[306]    0.0    0.01    0.00                 unicode_list_compare [306]
-----------------------------------------------
                0.00    0.00     242/4754        _lv_img_buf_transform_init [289]
                0.00    0.00    4512/4754        decode_and_draw [17]
[307]    0.0    0.01    0.00    4754         lv_img_cf_has_alpha [307]
-----------------------------------------------
                0.00    0.00       3/3           _lv_demo_music_play [173]
[308]    0.0    0.00    0.00       3         _lv_demo_music_resume [308]
                0.00    0.00       3/24          lv_obj_add_state [252]
                0.00    0.00       3/95          lv_anim_start [181]
                0.00    0.00       3/3           lv_bar_set_range [390]
